setting_id,group,seed,test_family,word_length,method,implementation,accuracy,loss,ece,zero_shot_action_accuracy,multiplication_error,training_examples,generator_supervision,multiplication_table_supervision,trainable_parameters,label_permutation_hash_passed,execution_commit,source_sha256
D4_s3,D4,3,word_length_only,10,lookup_table_diagnostic,training_action_majority,0.0,2.6678634516470896,0.36443043111368556,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,4,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.0547709425558367,0.634471761260854,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,5,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.0635768731313433,0.6402935017848842,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,6,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.0630255289470247,0.6383435241797392,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,7,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.0489129811530473,0.632189772281773,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,8,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.100200570004682,0.6535604342945326,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,9,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.0635582005610453,0.6371366855080357,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,10,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.109646696191353,0.6548669886530274,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,4,generic_moe,ridge_word_encoder_proxy_not_moe,0.0,2.7923746166417662,0.36552823873914586,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,5,generic_moe,ridge_word_encoder_proxy_not_moe,0.22519083969465647,2.284042481492547,0.13625301128480427,0.22519083969465647,0.7748091603053435,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,6,generic_moe,ridge_word_encoder_proxy_not_moe,0.0,2.656242048235652,0.36165647582026084,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,7,generic_moe,ridge_word_encoder_proxy_not_moe,0.24489795918367346,2.3333521549529155,0.1247062796151339,0.24489795918367346,0.7551020408163265,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,8,generic_moe,ridge_word_encoder_proxy_not_moe,0.0,2.6507426146733857,0.34643956570546747,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,9,generic_moe,ridge_word_encoder_proxy_not_moe,0.24273858921161826,2.309116227163439,0.12651170756753327,0.24273858921161826,0.7572614107883817,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,10,generic_moe,ridge_word_encoder_proxy_not_moe,0.0,2.59715245614178,0.3451330113469727,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,4,sequence_mlp,fixed_random_feature_ridge_model,0.007766990291262136,2.8089144312465986,0.3577612484478837,0.007766990291262136,0.9922330097087378,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,5,sequence_mlp,fixed_random_feature_ridge_model,0.23282442748091603,2.2555911101194797,0.12688207073419971,0.23282442748091603,0.767175572519084,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,6,sequence_mlp,fixed_random_feature_ridge_model,0.00922509225092251,2.664589188093596,0.35243138356933834,0.00922509225092251,0.9907749077490775,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,7,sequence_mlp,fixed_random_feature_ridge_model,0.23933209647495363,2.355903620326972,0.13027214232385376,0.23933209647495363,0.7606679035250464,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,8,sequence_mlp,fixed_random_feature_ridge_model,0.04008016032064128,2.5731777216349174,0.3063594053848262,0.04008016032064128,0.9599198396793587,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,9,sequence_mlp,fixed_random_feature_ridge_model,0.2157676348547718,2.3500344501537955,0.15348266192437973,0.2157676348547718,0.7842323651452282,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,10,sequence_mlp,fixed_random_feature_ridge_model,0.04408817635270541,2.6009456918804634,0.30104483499426726,0.04408817635270541,0.9559118236472945,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,4,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.0,2.7923746166417662,0.36552823873914586,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,5,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.22519083969465647,2.284042481492547,0.13625301128480427,0.22519083969465647,0.7748091603053435,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,6,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.0,2.656242048235652,0.36165647582026084,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,7,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.24489795918367346,2.3333521549529155,0.1247062796151339,0.24489795918367346,0.7551020408163265,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,8,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.0,2.6507426146733857,0.34643956570546747,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,9,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.24273858921161826,2.309116227163439,0.12651170756753327,0.24273858921161826,0.7572614107883817,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,10,sequence_transformer,ridge_word_encoder_proxy_not_transformer,0.0,2.59715245614178,0.3451330113469727,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,4,differentiable_finite_state_automaton,exact_supplied_transition_table_not_differentiably_trained,1.0,1.0547709425558367,0.634471761260854,1.0,0.0,1600,True,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,5,differentiable_finite_state_automaton,exact_supplied_transition_table_not_differentiably_trained,1.0,1.0635768731313433,0.6402935017848842,1.0,0.0,1600,True,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,6,differentiable_finite_state_automaton,exact_supplied_transition_table_not_differentiably_trained,1.0,1.0630255289470247,0.6383435241797392,1.0,0.0,1600,True,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,7,differentiable_finite_state_automaton,exact_supplied_transition_table_not_differentiably_trained,1.0,1.0489129811530473,0.632189772281773,1.0,0.0,1600,True,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,8,differentiable_finite_state_automaton,exact_supplied_transition_table_not_differentiably_trained,1.0,1.100200570004682,0.6535604342945326,1.0,0.0,1600,True,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,9,differentiable_finite_state_automaton,exact_supplied_transition_table_not_differentiably_trained,1.0,1.0635582005610453,0.6371366855080357,1.0,0.0,1600,True,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,10,differentiable_finite_state_automaton,exact_supplied_transition_table_not_differentiably_trained,1.0,1.109646696191353,0.6548669886530274,1.0,0.0,1600,True,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,4,learned_cayley_table_model,exact_supplied_transition_table_not_learned,1.0,1.0547709425558367,0.634471761260854,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,5,learned_cayley_table_model,exact_supplied_transition_table_not_learned,1.0,1.0635768731313433,0.6402935017848842,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,6,learned_cayley_table_model,exact_supplied_transition_table_not_learned,1.0,1.0630255289470247,0.6383435241797392,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,7,learned_cayley_table_model,exact_supplied_transition_table_not_learned,1.0,1.0489129811530473,0.632189772281773,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,8,learned_cayley_table_model,exact_supplied_transition_table_not_learned,1.0,1.100200570004682,0.6535604342945326,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,9,learned_cayley_table_model,exact_supplied_transition_table_not_learned,1.0,1.0635582005610453,0.6371366855080357,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,10,learned_cayley_table_model,exact_supplied_transition_table_not_learned,1.0,1.109646696191353,0.6548669886530274,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,4,group_equivariant_sequence_network,exact_supplied_transition_table_not_neural_network,1.0,1.0547709425558367,0.634471761260854,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,5,group_equivariant_sequence_network,exact_supplied_transition_table_not_neural_network,1.0,1.0635768731313433,0.6402935017848842,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,6,group_equivariant_sequence_network,exact_supplied_transition_table_not_neural_network,1.0,1.0630255289470247,0.6383435241797392,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,7,group_equivariant_sequence_network,exact_supplied_transition_table_not_neural_network,1.0,1.0489129811530473,0.632189772281773,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,8,group_equivariant_sequence_network,exact_supplied_transition_table_not_neural_network,1.0,1.100200570004682,0.6535604342945326,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,9,group_equivariant_sequence_network,exact_supplied_transition_table_not_neural_network,1.0,1.0635582005610453,0.6371366855080357,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,10,group_equivariant_sequence_network,exact_supplied_transition_table_not_neural_network,1.0,1.109646696191353,0.6548669886530274,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,4,transformer_group_law_augmentation,exact_supplied_transition_table_not_transformer,1.0,1.0547709425558367,0.634471761260854,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,5,transformer_group_law_augmentation,exact_supplied_transition_table_not_transformer,1.0,1.0635768731313433,0.6402935017848842,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,6,transformer_group_law_augmentation,exact_supplied_transition_table_not_transformer,1.0,1.0630255289470247,0.6383435241797392,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,7,transformer_group_law_augmentation,exact_supplied_transition_table_not_transformer,1.0,1.0489129811530473,0.632189772281773,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,8,transformer_group_law_augmentation,exact_supplied_transition_table_not_transformer,1.0,1.100200570004682,0.6535604342945326,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,9,transformer_group_law_augmentation,exact_supplied_transition_table_not_transformer,1.0,1.0635582005610453,0.6371366855080357,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,10,transformer_group_law_augmentation,exact_supplied_transition_table_not_transformer,1.0,1.109646696191353,0.6548669886530274,1.0,0.0,1600,True,True,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,4,symbolic_word_reduction_oracle,exact_symbolic_group_reduction,1.0,1.0547709425558367,0.634471761260854,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,5,symbolic_word_reduction_oracle,exact_symbolic_group_reduction,1.0,1.0635768731313433,0.6402935017848842,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,6,symbolic_word_reduction_oracle,exact_symbolic_group_reduction,1.0,1.0630255289470247,0.6383435241797392,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,7,symbolic_word_reduction_oracle,exact_symbolic_group_reduction,1.0,1.0489129811530473,0.632189772281773,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,8,symbolic_word_reduction_oracle,exact_symbolic_group_reduction,1.0,1.100200570004682,0.6535604342945326,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,9,symbolic_word_reduction_oracle,exact_symbolic_group_reduction,1.0,1.0635582005610453,0.6371366855080357,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,10,symbolic_word_reduction_oracle,exact_symbolic_group_reduction,1.0,1.109646696191353,0.6548669886530274,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,4,lookup_table_diagnostic,training_action_majority,0.0,2.69891863890296,0.36552823873914586,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,5,lookup_table_diagnostic,training_action_majority,0.2385496183206107,2.3120931208953355,0.12671102655197983,0.2385496183206107,0.7614503816793893,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,6,lookup_table_diagnostic,training_action_majority,0.0,2.7391599400936033,0.36165647582026084,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,7,lookup_table_diagnostic,training_action_majority,0.26159554730983303,2.281447122390738,0.13036635847291747,0.26159554730983303,0.738404452690167,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,8,lookup_table_diagnostic,training_action_majority,0.0,2.647171461819356,0.34643956570546747,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,9,lookup_table_diagnostic,training_action_majority,0.21369294605809128,2.353044973033245,0.14917036843387296,0.21369294605809128,0.7863070539419087,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
D4_s4,D4,4,word_length_only,10,lookup_table_diagnostic,training_action_majority,0.0,2.6343306353996456,0.3451330113469727,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
Q8_s0,Q8,0,word_length_only,4,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.0738935822087432,0.6437574987167926,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
Q8_s0,Q8,0,word_length_only,5,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.066970796678566,0.6406785146443914,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
Q8_s0,Q8,0,word_length_only,6,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.0517870899688528,0.6332816267885635,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
Q8_s0,Q8,0,word_length_only,7,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.072634321503883,0.6418490206464034,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
Q8_s0,Q8,0,word_length_only,8,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.047567842505668,0.6319129160207874,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
Q8_s0,Q8,0,word_length_only,9,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.0716314288324424,0.641962469210003,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
Q8_s0,Q8,0,word_length_only,10,exact_structured_retransport,exact_symbolic_group_reduction,1.0,1.0529110999986837,0.633840753319854,1.0,0.0,1600,True,True,0,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
Q8_s0,Q8,0,word_length_only,4,generic_moe,ridge_word_encoder_proxy_not_moe,0.0,2.6997383199606726,0.3562425012832074,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
Q8_s0,Q8,0,word_length_only,5,generic_moe,ridge_word_encoder_proxy_not_moe,0.21138211382113822,2.3313614998787826,0.14793937153447032,0.21138211382113822,0.7886178861788617,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
Q8_s0,Q8,0,word_length_only,6,generic_moe,ridge_word_encoder_proxy_not_moe,0.0,2.6429939540521223,0.3667183732114366,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
Q8_s0,Q8,0,word_length_only,7,generic_moe,ridge_word_encoder_proxy_not_moe,0.2982107355864811,2.198627898050222,0.08533947993692288,0.2982107355864811,0.7017892644135189,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
Q8_s0,Q8,0,word_length_only,8,generic_moe,ridge_word_encoder_proxy_not_moe,0.0,2.667796800432538,0.3680870839792127,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
Q8_s0,Q8,0,word_length_only,9,generic_moe,ridge_word_encoder_proxy_not_moe,0.24394785847299813,2.300264224691976,0.11408967231699889,0.24394785847299813,0.7560521415270018,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
Q8_s0,Q8,0,word_length_only,10,generic_moe,ridge_word_encoder_proxy_not_moe,0.0,2.6807957640946998,0.3661592466801458,0.0,1.0,1600,False,False,1128,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,4881e4eadf6d3db34bea0d4382789721f2653d0d724ad5370cf9e164a234fa28
