setting_id,group,seed,method,category_type,category,examples,accuracy
D4_seed2,D4,2,learned_cayley_table_model,structural,alternate_presentation,98,0.2857142857142857
D4_seed2,D4,2,learned_cayley_table_model,structural,commutator,96,0.2916666666666667
D4_seed2,D4,2,learned_cayley_table_model,structural,heldout_element,122,0.06557377049180328
D4_seed2,D4,2,learned_cayley_table_model,structural,inverse_word,88,0.26136363636363635
D4_seed2,D4,2,learned_cayley_table_model,structural,length_extrapolation,318,0.29245283018867924
D4_seed2,D4,2,learned_cayley_table_model,structural,noisy_generator_token,89,0.38202247191011235
D4_seed2,D4,2,learned_cayley_table_model,structural,reordered_equivalent_word,85,0.43529411764705883
D4_seed2,D4,2,differentiable_finite_state_automaton,word_length,4,128,0.6015625
D4_seed2,D4,2,differentiable_finite_state_automaton,word_length,5,128,0.46875
D4_seed2,D4,2,differentiable_finite_state_automaton,word_length,6,128,0.3203125
D4_seed2,D4,2,differentiable_finite_state_automaton,word_length,7,128,0.2421875
D4_seed2,D4,2,differentiable_finite_state_automaton,word_length,8,128,0.1640625
D4_seed2,D4,2,differentiable_finite_state_automaton,word_length,9,128,0.1015625
D4_seed2,D4,2,differentiable_finite_state_automaton,word_length,10,128,0.171875
D4_seed2,D4,2,differentiable_finite_state_automaton,structural,alternate_presentation,98,0.3877551020408163
D4_seed2,D4,2,differentiable_finite_state_automaton,structural,commutator,96,0.23958333333333334
D4_seed2,D4,2,differentiable_finite_state_automaton,structural,heldout_element,122,0.04918032786885246
D4_seed2,D4,2,differentiable_finite_state_automaton,structural,inverse_word,88,0.26136363636363635
D4_seed2,D4,2,differentiable_finite_state_automaton,structural,length_extrapolation,318,0.3238993710691824
D4_seed2,D4,2,differentiable_finite_state_automaton,structural,noisy_generator_token,89,0.42696629213483145
D4_seed2,D4,2,differentiable_finite_state_automaton,structural,reordered_equivalent_word,85,0.4
D4_seed2,D4,2,group_equivariant_recurrent_network,word_length,4,128,0.8671875
D4_seed2,D4,2,group_equivariant_recurrent_network,word_length,5,128,0.984375
D4_seed2,D4,2,group_equivariant_recurrent_network,word_length,6,128,0.7421875
D4_seed2,D4,2,group_equivariant_recurrent_network,word_length,7,128,0.9453125
D4_seed2,D4,2,group_equivariant_recurrent_network,word_length,8,128,0.78125
D4_seed2,D4,2,group_equivariant_recurrent_network,word_length,9,128,0.953125
D4_seed2,D4,2,group_equivariant_recurrent_network,word_length,10,128,0.7734375
D4_seed2,D4,2,group_equivariant_recurrent_network,structural,alternate_presentation,98,1.0
D4_seed2,D4,2,group_equivariant_recurrent_network,structural,commutator,96,1.0
D4_seed2,D4,2,group_equivariant_recurrent_network,structural,heldout_element,122,0.0
D4_seed2,D4,2,group_equivariant_recurrent_network,structural,inverse_word,88,1.0
D4_seed2,D4,2,group_equivariant_recurrent_network,structural,length_extrapolation,318,1.0
D4_seed2,D4,2,group_equivariant_recurrent_network,structural,noisy_generator_token,89,1.0
D4_seed2,D4,2,group_equivariant_recurrent_network,structural,reordered_equivalent_word,85,1.0
D4_seed2,D4,2,group_equivariant_transformer,word_length,4,128,0.1171875
D4_seed2,D4,2,group_equivariant_transformer,word_length,5,128,0.34375
D4_seed2,D4,2,group_equivariant_transformer,word_length,6,128,0.0234375
D4_seed2,D4,2,group_equivariant_transformer,word_length,7,128,0.203125
D4_seed2,D4,2,group_equivariant_transformer,word_length,8,128,0.0625
D4_seed2,D4,2,group_equivariant_transformer,word_length,9,128,0.1640625
D4_seed2,D4,2,group_equivariant_transformer,word_length,10,128,0.0546875
D4_seed2,D4,2,group_equivariant_transformer,structural,alternate_presentation,98,0.17346938775510204
D4_seed2,D4,2,group_equivariant_transformer,structural,commutator,96,0.03125
D4_seed2,D4,2,group_equivariant_transformer,structural,heldout_element,122,0.00819672131147541
D4_seed2,D4,2,group_equivariant_transformer,structural,inverse_word,88,0.20454545454545456
D4_seed2,D4,2,group_equivariant_transformer,structural,length_extrapolation,318,0.11949685534591195
D4_seed2,D4,2,group_equivariant_transformer,structural,noisy_generator_token,89,0.34831460674157305
D4_seed2,D4,2,group_equivariant_transformer,structural,reordered_equivalent_word,85,0.18823529411764706
D4_seed2,D4,2,transformer_multiplication_augmentation,word_length,4,128,0.109375
D4_seed2,D4,2,transformer_multiplication_augmentation,word_length,5,128,0.2890625
D4_seed2,D4,2,transformer_multiplication_augmentation,word_length,6,128,0.03125
D4_seed2,D4,2,transformer_multiplication_augmentation,word_length,7,128,0.25
D4_seed2,D4,2,transformer_multiplication_augmentation,word_length,8,128,0.0390625
D4_seed2,D4,2,transformer_multiplication_augmentation,word_length,9,128,0.171875
D4_seed2,D4,2,transformer_multiplication_augmentation,word_length,10,128,0.046875
D4_seed2,D4,2,transformer_multiplication_augmentation,structural,alternate_presentation,98,0.07142857142857142
D4_seed2,D4,2,transformer_multiplication_augmentation,structural,commutator,96,0.16666666666666666
D4_seed2,D4,2,transformer_multiplication_augmentation,structural,heldout_element,122,0.0
D4_seed2,D4,2,transformer_multiplication_augmentation,structural,inverse_word,88,0.22727272727272727
D4_seed2,D4,2,transformer_multiplication_augmentation,structural,length_extrapolation,318,0.1289308176100629
D4_seed2,D4,2,transformer_multiplication_augmentation,structural,noisy_generator_token,89,0.2696629213483146
D4_seed2,D4,2,transformer_multiplication_augmentation,structural,reordered_equivalent_word,85,0.1411764705882353
D4_seed2,D4,2,ordinary_sequence_transformer,word_length,4,128,0.109375
D4_seed2,D4,2,ordinary_sequence_transformer,word_length,5,128,0.34375
D4_seed2,D4,2,ordinary_sequence_transformer,word_length,6,128,0.03125
D4_seed2,D4,2,ordinary_sequence_transformer,word_length,7,128,0.1796875
D4_seed2,D4,2,ordinary_sequence_transformer,word_length,8,128,0.0390625
D4_seed2,D4,2,ordinary_sequence_transformer,word_length,9,128,0.140625
D4_seed2,D4,2,ordinary_sequence_transformer,word_length,10,128,0.03125
D4_seed2,D4,2,ordinary_sequence_transformer,structural,alternate_presentation,98,0.12244897959183673
D4_seed2,D4,2,ordinary_sequence_transformer,structural,commutator,96,0.09375
D4_seed2,D4,2,ordinary_sequence_transformer,structural,heldout_element,122,0.0
D4_seed2,D4,2,ordinary_sequence_transformer,structural,inverse_word,88,0.19318181818181818
D4_seed2,D4,2,ordinary_sequence_transformer,structural,length_extrapolation,318,0.11949685534591195
D4_seed2,D4,2,ordinary_sequence_transformer,structural,noisy_generator_token,89,0.2808988764044944
D4_seed2,D4,2,ordinary_sequence_transformer,structural,reordered_equivalent_word,85,0.12941176470588237
D4_seed2,D4,2,sequence_mlp,word_length,4,128,0.140625
D4_seed2,D4,2,sequence_mlp,word_length,5,128,0.4609375
D4_seed2,D4,2,sequence_mlp,word_length,6,128,0.0390625
D4_seed2,D4,2,sequence_mlp,word_length,7,128,0.21875
D4_seed2,D4,2,sequence_mlp,word_length,8,128,0.0625
D4_seed2,D4,2,sequence_mlp,word_length,9,128,0.171875
D4_seed2,D4,2,sequence_mlp,word_length,10,128,0.046875
D4_seed2,D4,2,sequence_mlp,structural,alternate_presentation,98,0.30612244897959184
D4_seed2,D4,2,sequence_mlp,structural,commutator,96,0.010416666666666666
D4_seed2,D4,2,sequence_mlp,structural,heldout_element,122,0.0
D4_seed2,D4,2,sequence_mlp,structural,inverse_word,88,0.26136363636363635
D4_seed2,D4,2,sequence_mlp,structural,length_extrapolation,318,0.14150943396226415
D4_seed2,D4,2,sequence_mlp,structural,noisy_generator_token,89,0.3258426966292135
D4_seed2,D4,2,sequence_mlp,structural,reordered_equivalent_word,85,0.21176470588235294
D4_seed2,D4,2,generic_moe,word_length,4,128,0.140625
D4_seed2,D4,2,generic_moe,word_length,5,128,0.421875
D4_seed2,D4,2,generic_moe,word_length,6,128,0.03125
D4_seed2,D4,2,generic_moe,word_length,7,128,0.2265625
D4_seed2,D4,2,generic_moe,word_length,8,128,0.0546875
D4_seed2,D4,2,generic_moe,word_length,9,128,0.171875
D4_seed2,D4,2,generic_moe,word_length,10,128,0.03125
D4_seed2,D4,2,generic_moe,structural,alternate_presentation,98,0.25510204081632654
D4_seed2,D4,2,generic_moe,structural,commutator,96,0.0
D4_seed2,D4,2,generic_moe,structural,heldout_element,122,0.0
D4_seed2,D4,2,generic_moe,structural,inverse_word,88,0.26136363636363635
D4_seed2,D4,2,generic_moe,structural,length_extrapolation,318,0.13522012578616352
D4_seed2,D4,2,generic_moe,structural,noisy_generator_token,89,0.3146067415730337
D4_seed2,D4,2,generic_moe,structural,reordered_equivalent_word,85,0.2235294117647059
D4_seed2,D4,2,generic_matrix_action_model,word_length,4,128,0.7265625
D4_seed2,D4,2,generic_matrix_action_model,word_length,5,128,0.7734375
D4_seed2,D4,2,generic_matrix_action_model,word_length,6,128,0.421875
D4_seed2,D4,2,generic_matrix_action_model,word_length,7,128,0.4765625
D4_seed2,D4,2,generic_matrix_action_model,word_length,8,128,0.2890625
D4_seed2,D4,2,generic_matrix_action_model,word_length,9,128,0.453125
D4_seed2,D4,2,generic_matrix_action_model,word_length,10,128,0.265625
D4_seed2,D4,2,generic_matrix_action_model,structural,alternate_presentation,98,0.5816326530612245
D4_seed2,D4,2,generic_matrix_action_model,structural,commutator,96,0.5729166666666666
D4_seed2,D4,2,generic_matrix_action_model,structural,heldout_element,122,0.0
D4_seed2,D4,2,generic_matrix_action_model,structural,inverse_word,88,0.6022727272727273
D4_seed2,D4,2,generic_matrix_action_model,structural,length_extrapolation,318,0.5754716981132075
D4_seed2,D4,2,generic_matrix_action_model,structural,noisy_generator_token,89,0.6853932584269663
D4_seed2,D4,2,generic_matrix_action_model,structural,reordered_equivalent_word,85,0.3176470588235294
D4_seed2,D4,2,lookup_table,word_length,4,128,0.0390625
D4_seed2,D4,2,lookup_table,word_length,5,128,0.1640625
D4_seed2,D4,2,lookup_table,word_length,6,128,0.015625
D4_seed2,D4,2,lookup_table,word_length,7,128,0.2109375
D4_seed2,D4,2,lookup_table,word_length,8,128,0.03125
D4_seed2,D4,2,lookup_table,word_length,9,128,0.140625
D4_seed2,D4,2,lookup_table,word_length,10,128,0.03125
D4_seed2,D4,2,lookup_table,structural,alternate_presentation,98,0.061224489795918366
D4_seed2,D4,2,lookup_table,structural,commutator,96,0.03125
D4_seed2,D4,2,lookup_table,structural,heldout_element,122,0.0
D4_seed2,D4,2,lookup_table,structural,inverse_word,88,0.13636363636363635
D4_seed2,D4,2,lookup_table,structural,length_extrapolation,318,0.10377358490566038
D4_seed2,D4,2,lookup_table,structural,noisy_generator_token,89,0.16853932584269662
D4_seed2,D4,2,lookup_table,structural,reordered_equivalent_word,85,0.1411764705882353
Q8_seed2,Q8,2,exact_structured_retransport,word_length,4,128,1.0
Q8_seed2,Q8,2,exact_structured_retransport,word_length,5,128,1.0
Q8_seed2,Q8,2,exact_structured_retransport,word_length,6,128,1.0
Q8_seed2,Q8,2,exact_structured_retransport,word_length,7,128,1.0
Q8_seed2,Q8,2,exact_structured_retransport,word_length,8,128,1.0
Q8_seed2,Q8,2,exact_structured_retransport,word_length,9,128,1.0
Q8_seed2,Q8,2,exact_structured_retransport,word_length,10,128,1.0
Q8_seed2,Q8,2,exact_structured_retransport,structural,alternate_presentation,88,1.0
Q8_seed2,Q8,2,exact_structured_retransport,structural,commutator,101,1.0
Q8_seed2,Q8,2,exact_structured_retransport,structural,heldout_element,125,1.0
Q8_seed2,Q8,2,exact_structured_retransport,structural,inverse_word,85,1.0
Q8_seed2,Q8,2,exact_structured_retransport,structural,length_extrapolation,304,1.0
Q8_seed2,Q8,2,exact_structured_retransport,structural,noisy_generator_token,102,1.0
Q8_seed2,Q8,2,exact_structured_retransport,structural,reordered_equivalent_word,91,1.0
Q8_seed2,Q8,2,symbolic_word_reduction_oracle,word_length,4,128,1.0
Q8_seed2,Q8,2,symbolic_word_reduction_oracle,word_length,5,128,1.0
Q8_seed2,Q8,2,symbolic_word_reduction_oracle,word_length,6,128,1.0
Q8_seed2,Q8,2,symbolic_word_reduction_oracle,word_length,7,128,1.0
Q8_seed2,Q8,2,symbolic_word_reduction_oracle,word_length,8,128,1.0
Q8_seed2,Q8,2,symbolic_word_reduction_oracle,word_length,9,128,1.0
Q8_seed2,Q8,2,symbolic_word_reduction_oracle,word_length,10,128,1.0
Q8_seed2,Q8,2,symbolic_word_reduction_oracle,structural,alternate_presentation,88,1.0
Q8_seed2,Q8,2,symbolic_word_reduction_oracle,structural,commutator,101,1.0
Q8_seed2,Q8,2,symbolic_word_reduction_oracle,structural,heldout_element,125,1.0
Q8_seed2,Q8,2,symbolic_word_reduction_oracle,structural,inverse_word,85,1.0
Q8_seed2,Q8,2,symbolic_word_reduction_oracle,structural,length_extrapolation,304,1.0
Q8_seed2,Q8,2,symbolic_word_reduction_oracle,structural,noisy_generator_token,102,1.0
Q8_seed2,Q8,2,symbolic_word_reduction_oracle,structural,reordered_equivalent_word,91,1.0
Q8_seed2,Q8,2,learned_cayley_table_model,word_length,4,128,0.6171875
Q8_seed2,Q8,2,learned_cayley_table_model,word_length,5,128,0.3984375
Q8_seed2,Q8,2,learned_cayley_table_model,word_length,6,128,0.265625
Q8_seed2,Q8,2,learned_cayley_table_model,word_length,7,128,0.28125
Q8_seed2,Q8,2,learned_cayley_table_model,word_length,8,128,0.1328125
Q8_seed2,Q8,2,learned_cayley_table_model,word_length,9,128,0.1953125
Q8_seed2,Q8,2,learned_cayley_table_model,word_length,10,128,0.171875
Q8_seed2,Q8,2,learned_cayley_table_model,structural,alternate_presentation,88,0.36363636363636365
Q8_seed2,Q8,2,learned_cayley_table_model,structural,commutator,101,0.3465346534653465
Q8_seed2,Q8,2,learned_cayley_table_model,structural,heldout_element,125,0.12
Q8_seed2,Q8,2,learned_cayley_table_model,structural,inverse_word,85,0.32941176470588235
Q8_seed2,Q8,2,learned_cayley_table_model,structural,length_extrapolation,304,0.28289473684210525
Q8_seed2,Q8,2,learned_cayley_table_model,structural,noisy_generator_token,102,0.4019607843137255
Q8_seed2,Q8,2,learned_cayley_table_model,structural,reordered_equivalent_word,91,0.2967032967032967
Q8_seed2,Q8,2,differentiable_finite_state_automaton,word_length,4,128,0.3828125
Q8_seed2,Q8,2,differentiable_finite_state_automaton,word_length,5,128,0.3359375
Q8_seed2,Q8,2,differentiable_finite_state_automaton,word_length,6,128,0.15625
Q8_seed2,Q8,2,differentiable_finite_state_automaton,word_length,7,128,0.25
Q8_seed2,Q8,2,differentiable_finite_state_automaton,word_length,8,128,0.0703125
Q8_seed2,Q8,2,differentiable_finite_state_automaton,word_length,9,128,0.1953125
Q8_seed2,Q8,2,differentiable_finite_state_automaton,word_length,10,128,0.0546875
Q8_seed2,Q8,2,differentiable_finite_state_automaton,structural,alternate_presentation,88,0.2727272727272727
Q8_seed2,Q8,2,differentiable_finite_state_automaton,structural,commutator,101,0.1188118811881188
Q8_seed2,Q8,2,differentiable_finite_state_automaton,structural,heldout_element,125,0.064
Q8_seed2,Q8,2,differentiable_finite_state_automaton,structural,inverse_word,85,0.27058823529411763
Q8_seed2,Q8,2,differentiable_finite_state_automaton,structural,length_extrapolation,304,0.22697368421052633
Q8_seed2,Q8,2,differentiable_finite_state_automaton,structural,noisy_generator_token,102,0.3137254901960784
Q8_seed2,Q8,2,differentiable_finite_state_automaton,structural,reordered_equivalent_word,91,0.18681318681318682
Q8_seed2,Q8,2,group_equivariant_recurrent_network,word_length,4,128,0.7890625
Q8_seed2,Q8,2,group_equivariant_recurrent_network,word_length,5,128,0.984375
Q8_seed2,Q8,2,group_equivariant_recurrent_network,word_length,6,128,0.71875
Q8_seed2,Q8,2,group_equivariant_recurrent_network,word_length,7,128,0.96875
Q8_seed2,Q8,2,group_equivariant_recurrent_network,word_length,8,128,0.7421875
Q8_seed2,Q8,2,group_equivariant_recurrent_network,word_length,9,128,0.9921875
Q8_seed2,Q8,2,group_equivariant_recurrent_network,word_length,10,128,0.828125
Q8_seed2,Q8,2,group_equivariant_recurrent_network,structural,alternate_presentation,88,1.0
Q8_seed2,Q8,2,group_equivariant_recurrent_network,structural,commutator,101,1.0
Q8_seed2,Q8,2,group_equivariant_recurrent_network,structural,heldout_element,125,0.0
Q8_seed2,Q8,2,group_equivariant_recurrent_network,structural,inverse_word,85,1.0
Q8_seed2,Q8,2,group_equivariant_recurrent_network,structural,length_extrapolation,304,1.0
Q8_seed2,Q8,2,group_equivariant_recurrent_network,structural,noisy_generator_token,102,1.0
Q8_seed2,Q8,2,group_equivariant_recurrent_network,structural,reordered_equivalent_word,91,1.0
Q8_seed2,Q8,2,group_equivariant_transformer,word_length,4,128,0.0703125
Q8_seed2,Q8,2,group_equivariant_transformer,word_length,5,128,0.3046875
Q8_seed2,Q8,2,group_equivariant_transformer,word_length,6,128,0.046875
Q8_seed2,Q8,2,group_equivariant_transformer,word_length,7,128,0.234375
Q8_seed2,Q8,2,group_equivariant_transformer,word_length,8,128,0.0234375
Q8_seed2,Q8,2,group_equivariant_transformer,word_length,9,128,0.2109375
Q8_seed2,Q8,2,group_equivariant_transformer,word_length,10,128,0.015625
Q8_seed2,Q8,2,group_equivariant_transformer,structural,alternate_presentation,88,0.2159090909090909
Q8_seed2,Q8,2,group_equivariant_transformer,structural,commutator,101,0.1188118811881188
Q8_seed2,Q8,2,group_equivariant_transformer,structural,heldout_element,125,0.0
Q8_seed2,Q8,2,group_equivariant_transformer,structural,inverse_word,85,0.15294117647058825
Q8_seed2,Q8,2,group_equivariant_transformer,structural,length_extrapolation,304,0.12828947368421054
Q8_seed2,Q8,2,group_equivariant_transformer,structural,noisy_generator_token,102,0.17647058823529413
Q8_seed2,Q8,2,group_equivariant_transformer,structural,reordered_equivalent_word,91,0.16483516483516483
Q8_seed2,Q8,2,transformer_multiplication_augmentation,word_length,4,128,0.0703125
Q8_seed2,Q8,2,transformer_multiplication_augmentation,word_length,5,128,0.296875
Q8_seed2,Q8,2,transformer_multiplication_augmentation,word_length,6,128,0.03125
Q8_seed2,Q8,2,transformer_multiplication_augmentation,word_length,7,128,0.203125
Q8_seed2,Q8,2,transformer_multiplication_augmentation,word_length,8,128,0.0234375
Q8_seed2,Q8,2,transformer_multiplication_augmentation,word_length,9,128,0.2109375
Q8_seed2,Q8,2,transformer_multiplication_augmentation,word_length,10,128,0.0078125
Q8_seed2,Q8,2,transformer_multiplication_augmentation,structural,alternate_presentation,88,0.1590909090909091
Q8_seed2,Q8,2,transformer_multiplication_augmentation,structural,commutator,101,0.1188118811881188
Q8_seed2,Q8,2,transformer_multiplication_augmentation,structural,heldout_element,125,0.0
Q8_seed2,Q8,2,transformer_multiplication_augmentation,structural,inverse_word,85,0.15294117647058825
Q8_seed2,Q8,2,transformer_multiplication_augmentation,structural,length_extrapolation,304,0.13486842105263158
Q8_seed2,Q8,2,transformer_multiplication_augmentation,structural,noisy_generator_token,102,0.1568627450980392
Q8_seed2,Q8,2,transformer_multiplication_augmentation,structural,reordered_equivalent_word,91,0.13186813186813187
Q8_seed2,Q8,2,ordinary_sequence_transformer,word_length,4,128,0.1171875
Q8_seed2,Q8,2,ordinary_sequence_transformer,word_length,5,128,0.1875
Q8_seed2,Q8,2,ordinary_sequence_transformer,word_length,6,128,0.0234375
Q8_seed2,Q8,2,ordinary_sequence_transformer,word_length,7,128,0.234375
Q8_seed2,Q8,2,ordinary_sequence_transformer,word_length,8,128,0.0234375
Q8_seed2,Q8,2,ordinary_sequence_transformer,word_length,9,128,0.1875
Q8_seed2,Q8,2,ordinary_sequence_transformer,word_length,10,128,0.0234375
Q8_seed2,Q8,2,ordinary_sequence_transformer,structural,alternate_presentation,88,0.14772727272727273
Q8_seed2,Q8,2,ordinary_sequence_transformer,structural,commutator,101,0.0297029702970297
Q8_seed2,Q8,2,ordinary_sequence_transformer,structural,heldout_element,125,0.0
Q8_seed2,Q8,2,ordinary_sequence_transformer,structural,inverse_word,85,0.07058823529411765
Q8_seed2,Q8,2,ordinary_sequence_transformer,structural,length_extrapolation,304,0.14802631578947367
Q8_seed2,Q8,2,ordinary_sequence_transformer,structural,noisy_generator_token,102,0.21568627450980393
Q8_seed2,Q8,2,ordinary_sequence_transformer,structural,reordered_equivalent_word,91,0.14285714285714285
Q8_seed2,Q8,2,sequence_mlp,word_length,4,128,0.1640625
Q8_seed2,Q8,2,sequence_mlp,word_length,5,128,0.359375
Q8_seed2,Q8,2,sequence_mlp,word_length,6,128,0.03125
Q8_seed2,Q8,2,sequence_mlp,word_length,7,128,0.1953125
Q8_seed2,Q8,2,sequence_mlp,word_length,8,128,0.0234375
Q8_seed2,Q8,2,sequence_mlp,word_length,9,128,0.1328125
Q8_seed2,Q8,2,sequence_mlp,word_length,10,128,0.03125
Q8_seed2,Q8,2,sequence_mlp,structural,alternate_presentation,88,0.26136363636363635
Q8_seed2,Q8,2,sequence_mlp,structural,commutator,101,0.04950495049504951
Q8_seed2,Q8,2,sequence_mlp,structural,heldout_element,125,0.0
Q8_seed2,Q8,2,sequence_mlp,structural,inverse_word,85,0.21176470588235294
Q8_seed2,Q8,2,sequence_mlp,structural,length_extrapolation,304,0.1118421052631579
Q8_seed2,Q8,2,sequence_mlp,structural,noisy_generator_token,102,0.23529411764705882
Q8_seed2,Q8,2,sequence_mlp,structural,reordered_equivalent_word,91,0.17582417582417584
Q8_seed2,Q8,2,generic_moe,word_length,4,128,0.1640625
Q8_seed2,Q8,2,generic_moe,word_length,5,128,0.390625
Q8_seed2,Q8,2,generic_moe,word_length,6,128,0.046875
Q8_seed2,Q8,2,generic_moe,word_length,7,128,0.1953125
Q8_seed2,Q8,2,generic_moe,word_length,8,128,0.046875
Q8_seed2,Q8,2,generic_moe,word_length,9,128,0.203125
Q8_seed2,Q8,2,generic_moe,word_length,10,128,0.0703125
Q8_seed2,Q8,2,generic_moe,structural,alternate_presentation,88,0.2727272727272727
Q8_seed2,Q8,2,generic_moe,structural,commutator,101,0.06930693069306931
Q8_seed2,Q8,2,generic_moe,structural,heldout_element,125,0.0
Q8_seed2,Q8,2,generic_moe,structural,inverse_word,85,0.2235294117647059
Q8_seed2,Q8,2,generic_moe,structural,length_extrapolation,304,0.14144736842105263
Q8_seed2,Q8,2,generic_moe,structural,noisy_generator_token,102,0.30392156862745096
Q8_seed2,Q8,2,generic_moe,structural,reordered_equivalent_word,91,0.2087912087912088
Q8_seed2,Q8,2,generic_matrix_action_model,word_length,4,128,0.375
Q8_seed2,Q8,2,generic_matrix_action_model,word_length,5,128,0.515625
Q8_seed2,Q8,2,generic_matrix_action_model,word_length,6,128,0.2265625
Q8_seed2,Q8,2,generic_matrix_action_model,word_length,7,128,0.3671875
Q8_seed2,Q8,2,generic_matrix_action_model,word_length,8,128,0.0703125
Q8_seed2,Q8,2,generic_matrix_action_model,word_length,9,128,0.1875
Q8_seed2,Q8,2,generic_matrix_action_model,word_length,10,128,0.0703125
Q8_seed2,Q8,2,generic_matrix_action_model,structural,alternate_presentation,88,0.3181818181818182
Q8_seed2,Q8,2,generic_matrix_action_model,structural,commutator,101,0.09900990099009901
Q8_seed2,Q8,2,generic_matrix_action_model,structural,heldout_element,125,0.016
Q8_seed2,Q8,2,generic_matrix_action_model,structural,inverse_word,85,0.4
Q8_seed2,Q8,2,generic_matrix_action_model,structural,length_extrapolation,304,0.3125
Q8_seed2,Q8,2,generic_matrix_action_model,structural,noisy_generator_token,102,0.47058823529411764
Q8_seed2,Q8,2,generic_matrix_action_model,structural,reordered_equivalent_word,91,0.16483516483516483
Q8_seed2,Q8,2,lookup_table,word_length,4,128,0.03125
Q8_seed2,Q8,2,lookup_table,word_length,5,128,0.265625
Q8_seed2,Q8,2,lookup_table,word_length,6,128,0.0234375
Q8_seed2,Q8,2,lookup_table,word_length,7,128,0.21875
Q8_seed2,Q8,2,lookup_table,word_length,8,128,0.0390625
Q8_seed2,Q8,2,lookup_table,word_length,9,128,0.1796875
Q8_seed2,Q8,2,lookup_table,word_length,10,128,0.0234375
Q8_seed2,Q8,2,lookup_table,structural,alternate_presentation,88,0.09090909090909091
Q8_seed2,Q8,2,lookup_table,structural,commutator,101,0.1782178217821782
Q8_seed2,Q8,2,lookup_table,structural,heldout_element,125,0.0
Q8_seed2,Q8,2,lookup_table,structural,inverse_word,85,0.12941176470588237
Q8_seed2,Q8,2,lookup_table,structural,length_extrapolation,304,0.13157894736842105
Q8_seed2,Q8,2,lookup_table,structural,noisy_generator_token,102,0.14705882352941177
Q8_seed2,Q8,2,lookup_table,structural,reordered_equivalent_word,91,0.08791208791208792
A4_seed2,A4,2,exact_structured_retransport,word_length,4,128,1.0
A4_seed2,A4,2,exact_structured_retransport,word_length,5,128,1.0
A4_seed2,A4,2,exact_structured_retransport,word_length,6,128,1.0
A4_seed2,A4,2,exact_structured_retransport,word_length,7,128,1.0
A4_seed2,A4,2,exact_structured_retransport,word_length,8,128,1.0
A4_seed2,A4,2,exact_structured_retransport,word_length,9,128,1.0
A4_seed2,A4,2,exact_structured_retransport,word_length,10,128,1.0
A4_seed2,A4,2,exact_structured_retransport,structural,alternate_presentation,103,1.0
A4_seed2,A4,2,exact_structured_retransport,structural,commutator,85,1.0
A4_seed2,A4,2,exact_structured_retransport,structural,heldout_element,85,1.0
A4_seed2,A4,2,exact_structured_retransport,structural,inverse_word,102,1.0
A4_seed2,A4,2,exact_structured_retransport,structural,length_extrapolation,339,1.0
A4_seed2,A4,2,exact_structured_retransport,structural,noisy_generator_token,86,1.0
A4_seed2,A4,2,exact_structured_retransport,structural,reordered_equivalent_word,96,1.0
A4_seed2,A4,2,symbolic_word_reduction_oracle,word_length,4,128,1.0
A4_seed2,A4,2,symbolic_word_reduction_oracle,word_length,5,128,1.0
A4_seed2,A4,2,symbolic_word_reduction_oracle,word_length,6,128,1.0
A4_seed2,A4,2,symbolic_word_reduction_oracle,word_length,7,128,1.0
A4_seed2,A4,2,symbolic_word_reduction_oracle,word_length,8,128,1.0
A4_seed2,A4,2,symbolic_word_reduction_oracle,word_length,9,128,1.0
A4_seed2,A4,2,symbolic_word_reduction_oracle,word_length,10,128,1.0
A4_seed2,A4,2,symbolic_word_reduction_oracle,structural,alternate_presentation,103,1.0
A4_seed2,A4,2,symbolic_word_reduction_oracle,structural,commutator,85,1.0
A4_seed2,A4,2,symbolic_word_reduction_oracle,structural,heldout_element,85,1.0
A4_seed2,A4,2,symbolic_word_reduction_oracle,structural,inverse_word,102,1.0
A4_seed2,A4,2,symbolic_word_reduction_oracle,structural,length_extrapolation,339,1.0
A4_seed2,A4,2,symbolic_word_reduction_oracle,structural,noisy_generator_token,86,1.0
A4_seed2,A4,2,symbolic_word_reduction_oracle,structural,reordered_equivalent_word,96,1.0
A4_seed2,A4,2,learned_cayley_table_model,word_length,4,128,0.53125
A4_seed2,A4,2,learned_cayley_table_model,word_length,5,128,0.25
A4_seed2,A4,2,learned_cayley_table_model,word_length,6,128,0.203125
A4_seed2,A4,2,learned_cayley_table_model,word_length,7,128,0.09375
A4_seed2,A4,2,learned_cayley_table_model,word_length,8,128,0.1328125
A4_seed2,A4,2,learned_cayley_table_model,word_length,9,128,0.0859375
A4_seed2,A4,2,learned_cayley_table_model,word_length,10,128,0.1484375
A4_seed2,A4,2,learned_cayley_table_model,structural,alternate_presentation,103,0.23300970873786409
A4_seed2,A4,2,learned_cayley_table_model,structural,commutator,85,0.08235294117647059
A4_seed2,A4,2,learned_cayley_table_model,structural,heldout_element,85,0.011764705882352941
A4_seed2,A4,2,learned_cayley_table_model,structural,inverse_word,102,0.16666666666666666
A4_seed2,A4,2,learned_cayley_table_model,structural,length_extrapolation,339,0.23008849557522124
A4_seed2,A4,2,learned_cayley_table_model,structural,noisy_generator_token,86,0.3023255813953488
A4_seed2,A4,2,learned_cayley_table_model,structural,reordered_equivalent_word,96,0.3333333333333333
A4_seed2,A4,2,differentiable_finite_state_automaton,word_length,4,128,0.515625
