setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,max_train_samples,max_test_samples,dataset_seed,val_fraction,n_validation_examples,n_test_examples,checkpoint_source,method,candidate_set,n_candidates,selected_candidate_indices_json,selected_candidate_labels_json,selected_candidate_families_json,selected_candidate_count,selected_extra_capacity_count,selected_nonlocal_candidate_count,final_selected_candidate_label,final_selected_candidate_family,final_selected_candidate_type,val_accuracy,val_loss,test_accuracy,test_loss,test_used_for_selection,is_single_model,is_ensemble_or_extra_capacity,capacity_matched_to_weight_average,parameter_multiplier,inference_multiplier,delta_test_accuracy_vs_ordinary_greedy,delta_val_accuracy_vs_ordinary_greedy,ordinary_greedy_test_accuracy,ordinary_greedy_val_accuracy
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2005,mnist,mlp2,3,128,input_noise,activation,2005,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,[7],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.9365,0.19380066776275634,0.9284,0.24260535082817078,False,True,False,True,1.0,1.0,0.0,0.0,0.9284,0.9365
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2006,mnist,mlp2,3,128,input_noise,activation,2006,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.932,0.21808501434326172,0.924,0.26908500328063967,False,True,False,True,1.0,1.0,0.0,0.0,0.924,0.932
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2006,mnist,mlp2,3,128,input_noise,activation,2006,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,[7],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.932,0.21808500671386719,0.924,0.2690850075244904,False,True,False,True,1.0,1.0,0.0,0.0,0.924,0.932
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2007,mnist,mlp2,3,128,input_noise,activation,2007,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.9345,0.20428796291351317,0.9242,0.2537587200164795,False,True,False,True,1.0,1.0,0.0,0.0,0.9242,0.9345
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2007,mnist,mlp2,3,128,input_noise,activation,2007,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,"[7,0]","[""c2m3_synchronized:section:0"",""local:0""]","[""c2m3_synchronized"",""local""]",2,0,1,local:0,local,local_individual_checkpoint,0.9345,0.20428796291351317,0.9242,0.2537587200164795,False,True,False,True,1.0,1.0,0.0,0.0,0.9242,0.9345
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2008,mnist,mlp2,3,128,input_noise,activation,2008,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.9325,0.20887534523010254,0.9258,0.25903792271614073,False,True,False,True,1.0,1.0,0.0,0.0,0.9258,0.9325
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2008,mnist,mlp2,3,128,input_noise,activation,2008,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,[7],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.9325,0.20887534618377684,0.9258,0.2590379216194153,False,True,False,True,1.0,1.0,0.0,0.0,0.9258,0.9325
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2009,mnist,mlp2,3,128,input_noise,activation,2009,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.9355,0.20100410175323485,0.926,0.2520458089351654,False,True,False,True,1.0,1.0,0.0,0.0,0.926,0.9355
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2009,mnist,mlp2,3,128,input_noise,activation,2009,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,[7],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.9355,0.20100410795211793,0.926,0.2520458093166351,False,True,False,True,1.0,1.0,0.0,0.0,0.926,0.9355
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2010,mnist,mlp2,3,128,input_noise,activation,2010,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.9375,0.2013604383468628,0.9292,0.25199015512466433,False,True,False,True,1.0,1.0,0.0,0.0,0.9292,0.9375
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2010,mnist,mlp2,3,128,input_noise,activation,2010,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,"[7,0]","[""c2m3_synchronized:section:0"",""local:0""]","[""c2m3_synchronized"",""local""]",2,0,1,local:0,local,local_individual_checkpoint,0.9375,0.2013604383468628,0.9292,0.25199015512466433,False,True,False,True,1.0,1.0,0.0,0.0,0.9292,0.9375
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2011,mnist,mlp2,3,128,input_noise,activation,2011,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.9345,0.20693753004074097,0.9246,0.2584072793006897,False,True,False,True,1.0,1.0,0.0,0.0,0.9246,0.9345
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2011,mnist,mlp2,3,128,input_noise,activation,2011,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,"[7,0]","[""c2m3_synchronized:section:0"",""local:0""]","[""c2m3_synchronized"",""local""]",2,0,1,local:0,local,local_individual_checkpoint,0.9345,0.20693753004074097,0.9246,0.2584072793006897,False,True,False,True,1.0,1.0,0.0,0.0,0.9246,0.9345
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2012,mnist,mlp2,3,128,input_noise,activation,2012,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.938,0.20158401393890382,0.924,0.25357516465187074,False,True,False,True,1.0,1.0,0.0,0.0,0.924,0.938
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2012,mnist,mlp2,3,128,input_noise,activation,2012,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,[7],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.938,0.20158401679992677,0.924,0.2535751657962799,False,True,False,True,1.0,1.0,0.0,0.0,0.924,0.938
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2013,mnist,mlp2,3,128,input_noise,activation,2013,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.9375,0.19808084964752198,0.926,0.24994476318359374,False,True,False,True,1.0,1.0,0.0,0.0,0.926,0.9375
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2013,mnist,mlp2,3,128,input_noise,activation,2013,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,"[7,0]","[""c2m3_synchronized:section:0"",""local:0""]","[""c2m3_synchronized"",""local""]",2,0,1,local:0,local,local_individual_checkpoint,0.9375,0.19808084964752198,0.926,0.24994476318359374,False,True,False,True,1.0,1.0,0.0,0.0,0.926,0.9375
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2014,mnist,mlp2,3,128,input_noise,activation,2014,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.934,0.2073543815612793,0.9252,0.26025033383369445,False,True,False,True,1.0,1.0,0.0,0.0,0.9252,0.934
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2014,mnist,mlp2,3,128,input_noise,activation,2014,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,[7],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.934,0.2073543825149536,0.9252,0.26025032958984373,False,True,False,True,1.0,1.0,0.0,0.0,0.9252,0.934
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2015,mnist,mlp2,3,128,input_noise,activation,2015,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.9405,0.1988016710281372,0.9272,0.2483862413883209,False,True,False,True,1.0,1.0,0.0,0.0,0.9272,0.9405
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2015,mnist,mlp2,3,128,input_noise,activation,2015,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,[7],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.9405,0.19880167484283448,0.9272,0.24838623991012573,False,True,False,True,1.0,1.0,0.0,0.0,0.9272,0.9405
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2016,mnist,mlp2,3,128,input_noise,activation,2016,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.936,0.19554018688201905,0.9282,0.24389154949188233,False,True,False,True,1.0,1.0,0.0,0.0,0.9282,0.936
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2016,mnist,mlp2,3,128,input_noise,activation,2016,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,"[7,0,10]","[""c2m3_synchronized:section:0"",""local:0"",""c2m3_synchronized:average""]","[""c2m3_synchronized"",""local"",""c2m3_synchronized""]",3,0,2,c2m3_synchronized:average,c2m3_synchronized,gauge_corrected_average,0.9365,0.2249579267501831,0.9224,0.2693562126159668,False,True,False,True,1.0,1.0,-0.005800000000000027,0.0004999999999999449,0.9282,0.936
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2017,mnist,mlp2,3,128,input_noise,activation,2017,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.9395,0.19846164560317994,0.9254,0.25059244689941407,False,True,False,True,1.0,1.0,0.0,0.0,0.9254,0.9395
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2017,mnist,mlp2,3,128,input_noise,activation,2017,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,"[7,0]","[""c2m3_synchronized:section:0"",""local:0""]","[""c2m3_synchronized"",""local""]",2,0,1,local:0,local,local_individual_checkpoint,0.9395,0.19846164560317994,0.9254,0.25059244689941407,False,True,False,True,1.0,1.0,0.0,0.0,0.9254,0.9395
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2018,mnist,mlp2,3,128,input_noise,activation,2018,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.9305,0.21423124885559083,0.9232,0.26088420763015746,False,True,False,True,1.0,1.0,0.0,0.0,0.9232,0.9305
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2018,mnist,mlp2,3,128,input_noise,activation,2018,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,[7],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.9305,0.21423125171661378,0.9232,0.2608842061281204,False,True,False,True,1.0,1.0,0.0,0.0,0.9232,0.9305
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2019,mnist,mlp2,3,128,input_noise,activation,2019,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.931,0.20528018283843993,0.927,0.2521203608036041,False,True,False,True,1.0,1.0,0.0,0.0,0.927,0.931
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2019,mnist,mlp2,3,128,input_noise,activation,2019,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,"[7,10]","[""c2m3_synchronized:section:0"",""c2m3_synchronized:average""]","[""c2m3_synchronized"",""c2m3_synchronized""]",2,0,2,c2m3_synchronized:average,c2m3_synchronized,gauge_corrected_average,0.9315,0.2578444061279297,0.919,0.29705804896354676,False,True,False,True,1.0,1.0,-0.008000000000000007,0.0004999999999999449,0.927,0.931
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2020,mnist,mlp2,3,128,input_noise,activation,2020,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.9365,0.20745982646942138,0.9256,0.25637172541618347,False,True,False,True,1.0,1.0,0.0,0.0,0.9256,0.9365
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2020,mnist,mlp2,3,128,input_noise,activation,2020,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,[7],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.9365,0.20745982360839843,0.9256,0.25637172961235044,False,True,False,True,1.0,1.0,0.0,0.0,0.9256,0.9365
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2021,mnist,mlp2,3,128,input_noise,activation,2021,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.9365,0.20660995292663575,0.9246,0.2600087261199951,False,True,False,True,1.0,1.0,0.0,0.0,0.9246,0.9365
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2021,mnist,mlp2,3,128,input_noise,activation,2021,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,"[7,0]","[""c2m3_synchronized:section:0"",""local:0""]","[""c2m3_synchronized"",""local""]",2,0,1,local:0,local,local_individual_checkpoint,0.9365,0.20660995292663575,0.9246,0.2600087261199951,False,True,False,True,1.0,1.0,0.0,0.0,0.9246,0.9365
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2022,mnist,mlp2,3,128,input_noise,activation,2022,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.9345,0.1991645336151123,0.928,0.25014914946556094,False,True,False,True,1.0,1.0,0.0,0.0,0.928,0.9345
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2022,mnist,mlp2,3,128,input_noise,activation,2022,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,"[7,8]","[""c2m3_synchronized:section:0"",""c2m3_synchronized:section:1""]","[""c2m3_synchronized"",""c2m3_synchronized""]",2,0,2,c2m3_synchronized:section:1,c2m3_synchronized,gauge_corrected_local_section,0.9355,0.25537187480926515,0.919,0.2976722133159637,False,True,False,True,1.0,1.0,-0.009000000000000008,0.0010000000000000009,0.928,0.9345
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2023,mnist,mlp2,3,128,input_noise,activation,2023,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.938,0.20220764255523682,0.9262,0.25282789812088013,False,True,False,True,1.0,1.0,0.0,0.0,0.9262,0.938
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2023,mnist,mlp2,3,128,input_noise,activation,2023,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,[7],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.938,0.20220763874053954,0.9262,0.2528278949737549,False,True,False,True,1.0,1.0,0.0,0.0,0.9262,0.938
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2024,mnist,mlp2,3,128,input_noise,activation,2024,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.9345,0.206428409576416,0.9246,0.2581521740913391,False,True,False,True,1.0,1.0,0.0,0.0,0.9246,0.9345
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2024,mnist,mlp2,3,128,input_noise,activation,2024,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,"[7,0]","[""c2m3_synchronized:section:0"",""local:0""]","[""c2m3_synchronized"",""local""]",2,0,1,local:0,local,local_individual_checkpoint,0.9345,0.206428409576416,0.9246,0.2581521740913391,False,True,False,True,1.0,1.0,0.0,0.0,0.9246,0.9345
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2025,mnist,mlp2,3,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.937,0.20675823545455932,0.9256,0.255707017326355,False,True,False,True,1.0,1.0,0.0,0.0,0.9256,0.937
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2025,mnist,mlp2,3,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,"[7,0]","[""c2m3_synchronized:section:0"",""local:0""]","[""c2m3_synchronized"",""local""]",2,0,1,local:0,local,local_individual_checkpoint,0.937,0.20675823545455932,0.9256,0.255707017326355,False,True,False,True,1.0,1.0,0.0,0.0,0.9256,0.937
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2026,mnist,mlp2,3,128,input_noise,activation,2026,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.934,0.19829300546646117,0.9272,0.2478114848136902,False,True,False,True,1.0,1.0,0.0,0.0,0.9272,0.934
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2026,mnist,mlp2,3,128,input_noise,activation,2026,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,"[7,0,10,22]","[""c2m3_synchronized:section:0"",""local:0"",""c2m3_synchronized:average"",""monomial_weight_raw:average""]","[""c2m3_synchronized"",""local"",""c2m3_synchronized"",""monomial_weight_raw""]",4,0,3,monomial_weight_raw:average,monomial_weight_raw,gauge_corrected_average,0.9345,0.3084998950958252,0.92,0.34405267362594605,False,True,False,True,1.0,1.0,-0.007199999999999984,0.0004999999999999449,0.9272,0.934
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2027,mnist,mlp2,3,128,input_noise,activation,2027,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.9335,0.20630432033538817,0.926,0.2525793432235718,False,True,False,True,1.0,1.0,0.0,0.0,0.926,0.9335
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2027,mnist,mlp2,3,128,input_noise,activation,2027,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,expanded_candidate_soup,expanded_gauge_candidates,23,[7],"[""c2m3_synchronized:section:0""]","[""c2m3_synchronized""]",1,0,1,c2m3_synchronized:section:0,c2m3_synchronized,gauge_corrected_local_section,0.9335,0.20630432415008546,0.926,0.2525793471813202,False,True,False,True,1.0,1.0,0.0,0.0,0.926,0.9335
mnist_mlp2_N3_W128_input_noise_activation,mnist_mlp2_N3_W128_input_noise_activation_seed2028,mnist,mlp2,3,128,input_noise,activation,2028,10000,5000,314159,0.2,2000,5000,<repository-root>/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N3_W128_input_noise_activation,ordinary_greedy_soup,ordinary_local_only,3,[0],"[""local:0""]","[""local""]",1,0,0,local:0,local,local_individual_checkpoint,0.9395,0.19943883800506593,0.9286,0.24900730485916137,False,True,False,True,1.0,1.0,0.0,0.0,0.9286,0.9395
