setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,method,test_accuracy,test_loss,val_accuracy,val_loss,uses_validation_data,is_single_model,capacity_matched_to_weight_average,capacity_matched_to_rank_lift,branch_count,parameter_multiplier,inference_multiplier,candidate_method,selector_method,selected_candidate_method,selected_lift,selector_no_test_leakage,selector_epsilon,selector_loss_slack,best_fallback_val_accuracy,best_fallback_val_loss,best_fallback_test_accuracy,best_fallback_test_loss,selected_nonabelian_lift,implemented_nonabelian_lift_count
mnist_mlp_N3_W64_input_noise_monomial_weight,mnist_mlp_N3_W64_input_noise_monomial_weight_seed4209,mnist,mlp,3,64,input_noise,monomial_weight,4209,greedy_soup,0.901,0.3443786973953247,0.9205,0.2664034872055054,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9205,0.2664034872055054,0.901,0.3443786973953247,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4200,mnist,mlp,3,64,none,monomial_activation,4200,greedy_soup,0.9085,0.326599383354187,0.9265,0.2491539335250854,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9265,0.2491539335250854,0.9085,0.326599383354187,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4201,mnist,mlp,3,64,none,monomial_activation,4201,greedy_soup,0.905,0.3259668607711792,0.927,0.2462331476211547,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.927,0.2462331476211547,0.905,0.3259668607711792,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4202,mnist,mlp,3,64,none,monomial_activation,4202,greedy_soup,0.9065,0.3207232532501221,0.926,0.2433021974563598,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.926,0.2433021974563598,0.9065,0.3207232532501221,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4203,mnist,mlp,3,64,none,monomial_activation,4203,greedy_soup,0.912,0.321467526435852,0.9255,0.2472428693771362,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9255,0.2472428693771362,0.912,0.321467526435852,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4204,mnist,mlp,3,64,none,monomial_activation,4204,greedy_soup,0.905,0.3316521892547607,0.9265,0.2512323760986328,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9265,0.2512323760986328,0.905,0.3316521892547607,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4205,mnist,mlp,3,64,none,monomial_activation,4205,greedy_soup,0.9055,0.330729606628418,0.923,0.2573429450988769,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.923,0.2573429450988769,0.9055,0.330729606628418,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4206,mnist,mlp,3,64,none,monomial_activation,4206,greedy_soup,0.9065,0.3205843124389648,0.928,0.2454305629730224,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.928,0.2454305629730224,0.9065,0.3205843124389648,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4207,mnist,mlp,3,64,none,monomial_activation,4207,greedy_soup,0.9045,0.327936032295227,0.927,0.2494918069839477,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.927,0.2494918069839477,0.9045,0.327936032295227,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4208,mnist,mlp,3,64,none,monomial_activation,4208,greedy_soup,0.9055,0.3187766246795654,0.9295,0.2438224048614501,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9295,0.2438224048614501,0.9055,0.3187766246795654,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4209,mnist,mlp,3,64,none,monomial_activation,4209,greedy_soup,0.909,0.3250509786605835,0.9275,0.2470586233139038,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9275,0.2470586233139038,0.909,0.3250509786605835,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4210,mnist,mlp,3,64,none,monomial_activation,4210,greedy_soup,0.908,0.3278040590286254,0.924,0.2529925022125244,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.924,0.2529925022125244,0.908,0.3278040590286254,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4211,mnist,mlp,3,64,none,monomial_activation,4211,greedy_soup,0.912,0.3211833314895629,0.9265,0.2444056510925293,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9265,0.2444056510925293,0.912,0.3211833314895629,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4212,mnist,mlp,3,64,none,monomial_activation,4212,greedy_soup,0.9065,0.3274625549316406,0.928,0.2481187028884887,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.928,0.2481187028884887,0.9065,0.3274625549316406,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4213,mnist,mlp,3,64,none,monomial_activation,4213,greedy_soup,0.9035,0.329133508682251,0.9255,0.2518038902282715,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9255,0.2518038902282715,0.9035,0.329133508682251,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4214,mnist,mlp,3,64,none,monomial_activation,4214,greedy_soup,0.907,0.3214654302597046,0.928,0.2468116302490234,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.928,0.2468116302490234,0.907,0.3214654302597046,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4215,mnist,mlp,3,64,none,monomial_activation,4215,greedy_soup,0.9085,0.3226369552612305,0.929,0.2454758834838867,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.929,0.2454758834838867,0.9085,0.3226369552612305,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4216,mnist,mlp,3,64,none,monomial_activation,4216,greedy_soup,0.903,0.3279714775085449,0.9255,0.2490998315811157,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9255,0.2490998315811157,0.903,0.3279714775085449,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4217,mnist,mlp,3,64,none,monomial_activation,4217,greedy_soup,0.908,0.330525221824646,0.926,0.2532939949035644,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.926,0.2532939949035644,0.908,0.330525221824646,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4218,mnist,mlp,3,64,none,monomial_activation,4218,greedy_soup,0.9055,0.3260983228683471,0.9245,0.2476521530151367,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9245,0.2476521530151367,0.9055,0.3260983228683471,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4219,mnist,mlp,3,64,none,monomial_activation,4219,greedy_soup,0.9055,0.3272331533432007,0.9265,0.251363166809082,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9265,0.251363166809082,0.9055,0.3272331533432007,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4220,mnist,mlp,3,64,none,monomial_activation,4220,greedy_soup,0.9065,0.3315949373245239,0.925,0.2546958284378052,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.925,0.2546958284378052,0.9065,0.3315949373245239,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4221,mnist,mlp,3,64,none,monomial_activation,4221,greedy_soup,0.905,0.3243622512817383,0.9265,0.2481531925201416,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9265,0.2481531925201416,0.905,0.3243622512817383,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4222,mnist,mlp,3,64,none,monomial_activation,4222,greedy_soup,0.9015,0.3386083993911743,0.924,0.2616196460723877,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.924,0.2616196460723877,0.9015,0.3386083993911743,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4223,mnist,mlp,3,64,none,monomial_activation,4223,greedy_soup,0.9085,0.3197827100753784,0.9255,0.247494047164917,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9255,0.247494047164917,0.9085,0.3197827100753784,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4224,mnist,mlp,3,64,none,monomial_activation,4224,greedy_soup,0.9075,0.3238625745773315,0.9275,0.2474509315490722,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9275,0.2474509315490722,0.9075,0.3238625745773315,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4225,mnist,mlp,3,64,none,monomial_activation,4225,greedy_soup,0.906,0.3308463735580444,0.925,0.2554779205322265,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.925,0.2554779205322265,0.906,0.3308463735580444,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4226,mnist,mlp,3,64,none,monomial_activation,4226,greedy_soup,0.909,0.3136615552902221,0.9325,0.2371975154876709,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9325,0.2371975154876709,0.909,0.3136615552902221,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4227,mnist,mlp,3,64,none,monomial_activation,4227,greedy_soup,0.906,0.3298123331069946,0.926,0.2546192417144775,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.926,0.2546192417144775,0.906,0.3298123331069946,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4228,mnist,mlp,3,64,none,monomial_activation,4228,greedy_soup,0.905,0.3226296358108521,0.9265,0.2483629837036133,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9265,0.2483629837036133,0.905,0.3226296358108521,False,0
mnist_mlp_N3_W64_none_monomial_activation,mnist_mlp_N3_W64_none_monomial_activation_seed4229,mnist,mlp,3,64,none,monomial_activation,4229,greedy_soup,0.9085,0.3159451503753662,0.925,0.2401222219467163,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.925,0.2401222219467163,0.9085,0.3159451503753662,False,0
mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4200,mnist,mlp,3,64,none,monomial_weight,4200,greedy_soup,0.9085,0.326599383354187,0.9265,0.2491539335250854,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9265,0.2491539335250854,0.9085,0.326599383354187,False,0
mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4201,mnist,mlp,3,64,none,monomial_weight,4201,greedy_soup,0.905,0.3259668607711792,0.927,0.2462331476211547,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.927,0.2462331476211547,0.905,0.3259668607711792,False,0
mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4202,mnist,mlp,3,64,none,monomial_weight,4202,greedy_soup,0.9065,0.3207232532501221,0.926,0.2433021974563598,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.926,0.2433021974563598,0.9065,0.3207232532501221,False,0
mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4203,mnist,mlp,3,64,none,monomial_weight,4203,greedy_soup,0.912,0.321467526435852,0.9255,0.2472428693771362,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9255,0.2472428693771362,0.912,0.321467526435852,False,0
mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4204,mnist,mlp,3,64,none,monomial_weight,4204,greedy_soup,0.905,0.3316521892547607,0.9265,0.2512323760986328,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9265,0.2512323760986328,0.905,0.3316521892547607,False,0
mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4205,mnist,mlp,3,64,none,monomial_weight,4205,greedy_soup,0.9055,0.330729606628418,0.923,0.2573429450988769,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.923,0.2573429450988769,0.9055,0.330729606628418,False,0
mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4206,mnist,mlp,3,64,none,monomial_weight,4206,greedy_soup,0.9065,0.3205843124389648,0.928,0.2454305629730224,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.928,0.2454305629730224,0.9065,0.3205843124389648,False,0
mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4207,mnist,mlp,3,64,none,monomial_weight,4207,greedy_soup,0.9045,0.327936032295227,0.927,0.2494918069839477,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.927,0.2494918069839477,0.9045,0.327936032295227,False,0
mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4208,mnist,mlp,3,64,none,monomial_weight,4208,greedy_soup,0.9055,0.3187766246795654,0.9295,0.2438224048614501,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9295,0.2438224048614501,0.9055,0.3187766246795654,False,0
mnist_mlp_N3_W64_none_monomial_weight,mnist_mlp_N3_W64_none_monomial_weight_seed4209,mnist,mlp,3,64,none,monomial_weight,4209,greedy_soup,0.909,0.3250509786605835,0.9275,0.2470586233139038,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,0.01,0.9275,0.2470586233139038,0.909,0.3250509786605835,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4200,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4200,greedy_soup,0.8215,0.5273193492889404,0.84,0.47955029296875,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.84,0.47955029296875,0.8215,0.5273193492889404,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4201,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4201,greedy_soup,0.8125,0.5276349887847901,0.8455,0.4797275581359863,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.8455,0.4797275581359863,0.8125,0.5276349887847901,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4202,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4202,greedy_soup,0.8125,0.5363254203796387,0.8405,0.4888443069458008,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.8405,0.4888443069458008,0.8125,0.5363254203796387,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4203,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4203,greedy_soup,0.8175,0.525330509185791,0.844,0.4727055320739746,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.844,0.4727055320739746,0.8175,0.525330509185791,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4204,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4204,greedy_soup,0.8145,0.5242247257232666,0.8445,0.4792145156860352,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.8445,0.4792145156860352,0.8145,0.5242247257232666,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4205,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4205,greedy_soup,0.8115,0.530704496383667,0.844,0.4795514850616455,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.844,0.4795514850616455,0.8115,0.530704496383667,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4206,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4206,greedy_soup,0.82,0.5279941120147705,0.8435,0.4823680934906006,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.8435,0.4823680934906006,0.82,0.5279941120147705,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4207,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4207,greedy_soup,0.8095,0.5386675224304199,0.8385,0.4914516620635986,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.8385,0.4914516620635986,0.8095,0.5386675224304199,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4208,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4208,greedy_soup,0.813,0.5344125709533691,0.843,0.4870808525085449,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.843,0.4870808525085449,0.813,0.5344125709533691,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4209,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4209,greedy_soup,0.817,0.5258516979217529,0.847,0.476715684890747,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.847,0.476715684890747,0.817,0.5258516979217529,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4210,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4210,greedy_soup,0.8135,0.5346486778259277,0.842,0.4843445262908935,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.842,0.4843445262908935,0.8135,0.5346486778259277,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4211,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4211,greedy_soup,0.81,0.5286343269348145,0.8435,0.4810509986877441,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.8435,0.4810509986877441,0.81,0.5286343269348145,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4212,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4212,greedy_soup,0.8095,0.5380170116424561,0.838,0.488988525390625,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.838,0.488988525390625,0.8095,0.5380170116424561,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4213,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4213,greedy_soup,0.814,0.5334797210693359,0.844,0.4854946632385254,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.844,0.4854946632385254,0.814,0.5334797210693359,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4214,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4214,greedy_soup,0.817,0.5315609092712402,0.8435,0.4857248630523681,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.8435,0.4857248630523681,0.817,0.5315609092712402,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4215,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4215,greedy_soup,0.819,0.5251066436767579,0.846,0.4796846504211425,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.846,0.4796846504211425,0.819,0.5251066436767579,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4216,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4216,greedy_soup,0.8185,0.5206946048736573,0.85,0.4770299816131592,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.85,0.4770299816131592,0.8185,0.5206946048736573,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4217,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4217,greedy_soup,0.8135,0.5239915447235107,0.8425,0.4767786674499512,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.8425,0.4767786674499512,0.8135,0.5239915447235107,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4218,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4218,greedy_soup,0.8165,0.5306395130157471,0.8455,0.4813239727020263,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.8455,0.4813239727020263,0.8165,0.5306395130157471,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4219,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4219,greedy_soup,0.8165,0.5299438819885254,0.84,0.4820697002410888,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.84,0.4820697002410888,0.8165,0.5299438819885254,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4220,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4220,greedy_soup,0.809,0.5315360126495361,0.8425,0.483466459274292,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.8425,0.483466459274292,0.809,0.5315360126495361,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4221,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4221,greedy_soup,0.815,0.5221518306732178,0.846,0.4734386081695557,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.846,0.4734386081695557,0.815,0.5221518306732178,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4222,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4222,greedy_soup,0.814,0.5313962459564209,0.8415,0.4820145549774169,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.8415,0.4820145549774169,0.814,0.5313962459564209,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4223,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4223,greedy_soup,0.815,0.5273689689636231,0.8475,0.4761114368438721,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.8475,0.4761114368438721,0.815,0.5273689689636231,False,0
fashion_mnist_mlp_N3_W64_input_noise_monomial_activation,fashion_mnist_mlp_N3_W64_input_noise_monomial_activation_seed4224,fashion_mnist,mlp,3,64,input_noise,monomial_activation,4224,greedy_soup,0.818,0.5277609195709229,0.8495,0.4820224437713623,True,True,True,False,1,1.0,1.0,best_fallback,nonabelian_holonomy_safe_selector,best_fallback,False,True,0.0005,inf,0.8495,0.4820224437713623,0.818,0.5277609195709229,False,0
