setting_id,run_id,seed,dataset,architecture,n_models,width,domain_shift,matching,candidate_rank,candidate_model_index,candidate_order,candidate_method,candidate_source,soup_indices_before,soup_indices_after,validation_accuracy_before,validation_loss_before,candidate_soup_validation_accuracy,candidate_soup_validation_loss,validation_accuracy_margin_after_minus_before,validation_loss_margin_before_minus_after,accepted,decision_reason,decision_metric,decision_metric_source,candidate_soup_validation_metric_logged,algorithm_implied_decision,test_used_for_selection,is_final_selection,final_selection_indices,final_selection_candidate_rank,final_test_accuracy,final_test_loss,test_metric_role,checkpoint_source,run_source
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3017,3017,fashion_mnist,mlp2,4,128,none,activation,4,2,"[0,3,1,2]",local_model,validation_ranked_local_model,[0],[0],0.88,0.36823951148986817,0.4645,1.454886131286621,-0.4155,-1.0866466197967528,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3017_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3018,3018,fashion_mnist,mlp2,4,128,none,activation,1,2,"[2,0,3,1]",local_model,validation_ranked_local_model,[],[2],,,0.877,0.37623958206176755,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[2],1,0.8314,0.48084126720428466,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3018_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3018,3018,fashion_mnist,mlp2,4,128,none,activation,2,0,"[2,0,3,1]",local_model,validation_ranked_local_model,[2],[2],0.877,0.37623958206176755,0.3525,1.9644845657348633,-0.5245,-1.5882449836730959,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[2],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3018_model0.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3018,3018,fashion_mnist,mlp2,4,128,none,activation,3,3,"[2,0,3,1]",local_model,validation_ranked_local_model,[2],[2],0.877,0.37623958206176755,0.513,1.4219965019226075,-0.364,-1.0457569198608399,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[2],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3018_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3018,3018,fashion_mnist,mlp2,4,128,none,activation,4,1,"[2,0,3,1]",local_model,validation_ranked_local_model,[2],[2],0.877,0.37623958206176755,0.4035,1.5447023315429687,-0.4735,-1.168462749481201,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[2],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3018_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3019,3019,fashion_mnist,mlp2,4,128,none,activation,1,3,"[3,2,1,0]",local_model,validation_ranked_local_model,[],[3],,,0.8785,0.36433292961120606,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[3],1,0.8322,0.4738260091304779,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3019_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3019,3019,fashion_mnist,mlp2,4,128,none,activation,2,2,"[3,2,1,0]",local_model,validation_ranked_local_model,[3],[3],0.8785,0.36433292961120606,0.279,1.8980417556762694,-0.5994999999999999,-1.5337088260650633,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[3],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3019_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3019,3019,fashion_mnist,mlp2,4,128,none,activation,3,1,"[3,2,1,0]",local_model,validation_ranked_local_model,[3],[3],0.8785,0.36433292961120606,0.314,1.6339677200317382,-0.5645,-1.269634790420532,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[3],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3019_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3019,3019,fashion_mnist,mlp2,4,128,none,activation,4,0,"[3,2,1,0]",local_model,validation_ranked_local_model,[3],[3],0.8785,0.36433292961120606,0.4015,1.5626360931396484,-0.4769999999999999,-1.1983031635284422,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[3],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3019_model0.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3020,3020,fashion_mnist,mlp2,4,128,none,activation,1,1,"[1,3,2,0]",local_model,validation_ranked_local_model,[],[1],,,0.875,0.37298078918457034,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[1],1,0.83,0.4816982429981232,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3020_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3020,3020,fashion_mnist,mlp2,4,128,none,activation,2,3,"[1,3,2,0]",local_model,validation_ranked_local_model,[1],[1],0.875,0.37298078918457034,0.349,1.6643882522583007,-0.526,-1.2914074630737304,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[1],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3020_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3020,3020,fashion_mnist,mlp2,4,128,none,activation,3,2,"[1,3,2,0]",local_model,validation_ranked_local_model,[1],[1],0.875,0.37298078918457034,0.3785,1.5167579689025878,-0.4965,-1.1437771797180174,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[1],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3020_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3020,3020,fashion_mnist,mlp2,4,128,none,activation,4,0,"[1,3,2,0]",local_model,validation_ranked_local_model,[1],[1],0.875,0.37298078918457034,0.4455,1.3625726737976074,-0.4295,-0.989591884613037,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[1],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3020_model0.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3021,3021,fashion_mnist,mlp2,4,128,none,activation,1,0,"[0,2,3,1]",local_model,validation_ranked_local_model,[],[0],,,0.877,0.37667941093444823,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[0],1,0.8308,0.4858702117919922,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3021_model0.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3021,3021,fashion_mnist,mlp2,4,128,none,activation,2,2,"[0,2,3,1]",local_model,validation_ranked_local_model,[0],[0],0.877,0.37667941093444823,0.723,1.0891164016723633,-0.15400000000000003,-0.7124369907379151,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3021_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3021,3021,fashion_mnist,mlp2,4,128,none,activation,3,3,"[0,2,3,1]",local_model,validation_ranked_local_model,[0],[0],0.877,0.37667941093444823,0.4145,1.3510549545288086,-0.4625,-0.9743755435943604,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3021_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3021,3021,fashion_mnist,mlp2,4,128,none,activation,4,1,"[0,2,3,1]",local_model,validation_ranked_local_model,[0],[0],0.877,0.37667941093444823,0.4905,1.315022346496582,-0.3865,-0.9383429355621338,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3021_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3022,3022,fashion_mnist,mlp2,4,128,none,activation,1,0,"[0,3,1,2]",local_model,validation_ranked_local_model,[],[0],,,0.878,0.36363783264160154,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[0],1,0.833,0.47507451443672183,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3022_model0.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3022,3022,fashion_mnist,mlp2,4,128,none,activation,2,3,"[0,3,1,2]",local_model,validation_ranked_local_model,[0],[0],0.878,0.36363783264160154,0.477,1.2715775604248047,-0.401,-0.9079397277832032,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3022_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3022,3022,fashion_mnist,mlp2,4,128,none,activation,3,1,"[0,3,1,2]",local_model,validation_ranked_local_model,[0],[0],0.878,0.36363783264160154,0.438,1.632628791809082,-0.44,-1.2689909591674806,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3022_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3022,3022,fashion_mnist,mlp2,4,128,none,activation,4,2,"[0,3,1,2]",local_model,validation_ranked_local_model,[0],[0],0.878,0.36363783264160154,0.483,1.5376164627075195,-0.395,-1.173978630065918,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3022_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3023,3023,fashion_mnist,mlp2,4,128,none,activation,1,2,"[2,3,1,0]",local_model,validation_ranked_local_model,[],[2],,,0.8775,0.36804251289367673,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[2],1,0.8354,0.4768822150230408,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3023_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3023,3023,fashion_mnist,mlp2,4,128,none,activation,2,3,"[2,3,1,0]",local_model,validation_ranked_local_model,[2],[2],0.8775,0.36804251289367673,0.4465,1.5022753143310548,-0.43099999999999994,-1.1342328014373781,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[2],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3023_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3023,3023,fashion_mnist,mlp2,4,128,none,activation,3,1,"[2,3,1,0]",local_model,validation_ranked_local_model,[2],[2],0.8775,0.36804251289367673,0.4735,1.49409334564209,-0.40399999999999997,-1.126050832748413,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[2],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3023_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3023,3023,fashion_mnist,mlp2,4,128,none,activation,4,0,"[2,3,1,0]",local_model,validation_ranked_local_model,[2],[2],0.8775,0.36804251289367673,0.5095,1.3614529151916503,-0.368,-0.9934104022979736,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[2],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3023_model0.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3024,3024,fashion_mnist,mlp2,4,128,none,activation,1,2,"[2,3,1,0]",local_model,validation_ranked_local_model,[],[2],,,0.8815,0.3692839784622192,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[2],1,0.8322,0.47691966609954833,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3024_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3024,3024,fashion_mnist,mlp2,4,128,none,activation,2,3,"[2,3,1,0]",local_model,validation_ranked_local_model,[2],[2],0.8815,0.3692839784622192,0.4375,1.6704926071166992,-0.44399999999999995,-1.30120862865448,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[2],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3024_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3024,3024,fashion_mnist,mlp2,4,128,none,activation,3,1,"[2,3,1,0]",local_model,validation_ranked_local_model,[2],[2],0.8815,0.3692839784622192,0.4135,1.4254430465698242,-0.46799999999999997,-1.056159068107605,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[2],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3024_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3024,3024,fashion_mnist,mlp2,4,128,none,activation,4,0,"[2,3,1,0]",local_model,validation_ranked_local_model,[2],[2],0.8815,0.3692839784622192,0.3895,2.0265882034301756,-0.49199999999999994,-1.6573042249679564,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[2],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3024_model0.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3025,3025,fashion_mnist,mlp2,4,128,none,activation,1,0,"[0,1,2,3]",local_model,validation_ranked_local_model,[],[0],,,0.877,0.3677451696395874,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[0],1,0.834,0.47805666484832765,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3025_model0.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3025,3025,fashion_mnist,mlp2,4,128,none,activation,2,1,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.877,0.3677451696395874,0.5965,1.336111328125,-0.28049999999999997,-0.9683661584854126,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3025_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3025,3025,fashion_mnist,mlp2,4,128,none,activation,3,2,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.877,0.3677451696395874,0.431,1.4382413902282716,-0.446,-1.070496220588684,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3025_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3025,3025,fashion_mnist,mlp2,4,128,none,activation,4,3,"[0,1,2,3]",local_model,validation_ranked_local_model,[0],[0],0.877,0.3677451696395874,0.288,1.7756008071899414,-0.589,-1.407855637550354,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[0],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3025_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3026,3026,fashion_mnist,mlp2,4,128,none,activation,1,3,"[3,1,2,0]",local_model,validation_ranked_local_model,[],[3],,,0.8775,0.37076391410827636,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[3],1,0.832,0.48125379042625427,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3026_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3026,3026,fashion_mnist,mlp2,4,128,none,activation,2,1,"[3,1,2,0]",local_model,validation_ranked_local_model,[3],[3],0.8775,0.37076391410827636,0.463,1.3007541007995604,-0.4144999999999999,-0.9299901866912841,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[3],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3026_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3026,3026,fashion_mnist,mlp2,4,128,none,activation,3,2,"[3,1,2,0]",local_model,validation_ranked_local_model,[3],[3],0.8775,0.37076391410827636,0.4915,1.7696785125732422,-0.38599999999999995,-1.3989145984649658,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[3],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3026_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3026,3026,fashion_mnist,mlp2,4,128,none,activation,4,0,"[3,1,2,0]",local_model,validation_ranked_local_model,[3],[3],0.8775,0.37076391410827636,0.4035,1.7665470657348632,-0.4739999999999999,-1.3957831516265868,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[3],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3026_model0.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3027,3027,fashion_mnist,mlp2,4,128,none,activation,1,3,"[3,2,1,0]",local_model,validation_ranked_local_model,[],[3],,,0.878,0.37388277626037597,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[3],1,0.8314,0.4819607213497162,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3027_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3027,3027,fashion_mnist,mlp2,4,128,none,activation,2,2,"[3,2,1,0]",local_model,validation_ranked_local_model,[3],[3],0.878,0.37388277626037597,0.7335,1.1649910392761231,-0.14449999999999996,-0.7911082630157471,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[3],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3027_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3027,3027,fashion_mnist,mlp2,4,128,none,activation,3,1,"[3,2,1,0]",local_model,validation_ranked_local_model,[3],[3],0.878,0.37388277626037597,0.482,1.4566706619262695,-0.396,-1.0827878856658935,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[3],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3027_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3027,3027,fashion_mnist,mlp2,4,128,none,activation,4,0,"[3,2,1,0]",local_model,validation_ranked_local_model,[3],[3],0.878,0.37388277626037597,0.45,1.5385156784057616,-0.428,-1.1646329021453856,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[3],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3027_model0.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3028,3028,fashion_mnist,mlp2,4,128,none,activation,1,3,"[3,1,2,0]",local_model,validation_ranked_local_model,[],[3],,,0.8755,0.36487661838531493,,,True,accepted_initial_best_validation_model,validation_accuracy,direct_local_validation_metric,True,False,False,True,[3],1,0.8334,0.47585600290298463,evaluation_only_final_selection,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3028_model3.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3028,3028,fashion_mnist,mlp2,4,128,none,activation,2,1,"[3,1,2,0]",local_model,validation_ranked_local_model,[3],[3],0.8755,0.36487661838531493,0.4695,1.5232797966003417,-0.40599999999999997,-1.1584031782150268,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[3],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3028_model1.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3028,3028,fashion_mnist,mlp2,4,128,none,activation,3,2,"[3,1,2,0]",local_model,validation_ranked_local_model,[3],[3],0.8755,0.36487661838531493,0.613,1.2862242736816407,-0.26249999999999996,-0.9213476552963258,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[3],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3028_model2.pt,checkpointed_fixed_setting_verification
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed3028,3028,fashion_mnist,mlp2,4,128,none,activation,4,0,"[3,1,2,0]",local_model,validation_ranked_local_model,[3],[3],0.8755,0.36487661838531493,0.4025,1.5717971687316894,-0.4729999999999999,-1.2069205503463745,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,True,False,False,False,[3],1,,,not_evaluated_for_candidate_decision,<repository-root>/reports/checkpoints/fixed_setting_verification/fashion_mnist_mlp2_N4_W128_none_activation/seed3028_model0.pt,checkpointed_fixed_setting_verification
